"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.07","0.80","7.37","8.24","69.51","22.25"
"SR GRID","0.00","0.07","0.80","7.37","8.24","69.51","22.25"
