"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","197.5","-160.1","53.9","-84.4","-5.2","1.7"
"Actual(MU)","190.2","-164.4","51.7","-77.5","-5.7","-5.7"
"O/D/U/D(MU)","-7.3","-4.3","-2.2","6.9","-0.5","-7.4"
