"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","137.6","-127.5","61.4","-66.1","-6.1","-0.7"
"Actual(MU)","136.2","-137.8","66.6","-62.3","-6.4","-3.7"
"O/D/U/D(MU)","-1.4","-10.3","5.2","3.8","-0.3","-3.0"
