"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","212.4","-213.5","74.4","-70.8","-2.6","-0.1"
"Actual(MU)","201.2","-216.2","79.0","-63.7","-5.5","-5.2"
"O/D/U/D(MU)","-11.2","-2.7","4.6","7.2","-2.9","-5.0"
