"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","316.2","-287.7","19.9","-48.2","-0.1","0.1"
"Actual(MU)","308.0","-289.8","10.5","-34.0","-1.7","-6.9"
"O/D/U/D(MU)","-8.2","-2.0","-9.4","14.2","-1.6","-7.0"
