"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41090","40733","32062","16176","2247","132308"
"Peak Shortage (MW)","1369","119","800","155","66","2509"
"Energy Met (MU)","863","933","754","327","38","2915"
"Hydro Gen(MU)","117","27","37","19","6","207"
"Wind Gen(MU)","3","47","22","----------","----------","71"
