"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.24","4.05","4.29","64.61","31.10"
"SR GRID","0.00","0.00","0.24","4.05","4.29","64.61","31.10"
