"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","152.9","-136.1","63.4","-72.0","-7.8","0.3"
"Actual(MU)","160.4","-144.5","63.8","-67.8","-9.2","2.7"
"O/D/U/D(MU)","7.6","-8.4","0.4","4.2","-1.4","2.4"
