"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","133.4","-132.2","66.2","-65.6","0.4","2.2"
"Actual(MU)","128.4","-130.8","62.2","-60.4","4.3","3.7"
"O/D/U/D(MU)","-5.0","1.4","-4.0","5.2","3.9","1.5"
