"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","168.1","-152.0","34.2","-43.0","-5.9","1.4"
"Actual(MU)","160.2","-159.6","30.0","-33.7","-3.6","-6.6"
"O/D/U/D(MU)","-7.9","-7.5","-4.2","9.3","2.3","-8.1"
