"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","33770","37442","29613","14969","1919","117713"
"Peak Shortage (MW)","2405","701","1012","308","171","4597"
"Energy Met (MU)","729","827","653","287","34","2530"
"Hydro Gen(MU)","126","58","70","55","13","322"
"Wind Gen(MU)","5","19","18","----------","----------","42"
