"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","45658","37737","33230","16819","2152","135596"
"Peak Shortage (MW)","2480","152","350","100","146","3228"
"Energy Met (MU)","1090","914","787","350","39","3179"
"Hydro Gen(MU)","326","13","63","73","23","497"
"Wind Gen(MU)","34","114","112","----------","----------","260"
