"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","207.1","-215.8","80.2","-63.8","-2.1","5.5"
"Actual(MU)","193.3","-213.9","83.7","-54.1","-6.6","2.5"
"O/D/U/D(MU)","-13.8","2.0","3.5","9.8","-4.5","-3.0"
