"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.76","5.73","6.49","57.78","35.73"
"SR GRID","0.00","0.00","0.76","5.73","6.49","57.78","B. Frequency Profile (%)35.73"
