"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4594","0","97.8","59.8","1.1","173"
"","Haryana","6039","0","107.2","62.7","0.8","289"
"","Rajasthan","8435","0","183.0","50.6","3.2","847"
"","Delhi","3122","0","62.5","38.3","1.2","190"
"","UP","9936","1625","226.4","99.4","-0.4","896"
"","Uttarakhand","1572","0","28.4","18.7","0.3","105"
"","HP","1116","0","20.7","12.7","0.3","110"
"","J&K","1754","0","26.5","25.1","1.4","210"
"","Chandigarh","172","0","3.1","3.2","-0.1","10"
"WR","Chhattisgarh","2892","18","61.2","6.1","-1.1","100"
"","Gujarat","9932","0","227.3","38.5","0.9","350"
"","MP","8067","0","179.2","104.5","0.0","200"
"","Maharashtra","15320","125","337.5","100.2","-0.3","571"
"","Goa","350","0","6.3","7.4","-1.6","39"
"","DD","210","0","4.2","4.4","-0.2","5"
"","DNH","585","0","13.3","13.2","0.0","4"
"","Essar steel","349","0","7.2","7.1","0.1","48"
"SR","Andhra Pradesh","4925","300","104.8","21.6","-2.1","408"
"","Telangana","5442","200","119.9","63.2","3.2","300"
"","Karnataka","5916","300","112.2","10.7","-0.3","516"
"","Kerala","2941","0","54.1","31.7","-0.2","285"
"","Tamil Nadu","9142","819","204.2","63.6","0.0","265"
"","Pondy","262","0","5.2","5.3","-0.1","40"
"ER","Bihar","2668","200","51.5","51.4","-2.5","230"
"","DVC","2591","0","57.3","-14.2","1.4","200"
"","Jharkhand","977","48","20.7","12.7","-1.0","120"
"","Odisha","3967","150","71.1","23.4","3.1","340"
"","West Bengal","6527","13","120.0","21.7","0.5","310"
"","Sikkim","83","0","1.0","1.2","-0.2","24"
"NER","Arunachal Pradesh","108","2","1.6","1.5","0.1","56"
"","Assam","1182","69","21.9","13.9","1.5","208"
"","Manipur","130","5","2.4","2.2","0.1","45"
"","Meghalaya","271","4","4.6","2.4","-0.2","42"
"","Mizoram","71","2","1.2","1.1","0.1","15"
"","Nagaland","105","1","2.0","1.5","0.0","27"
"","Tripura","221","4","2.7","1.2","-0.5","32"
