"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.69","2.36","16.85","19.91","45.74","34.35"
"SR GRID","0.00","0.69","2.36","16.85","19.91","45.74","B. Frequency Profile (%)34.35"
