"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4598","0","88.3","41.2","1.9","352"
"","Haryana","6162","0","107.3","61.6","1.3","216"
"","Rajasthan","9895","0","201.6","70.2","1.2","308"
"","Delhi","3117","0","57.5","43.2","0.1","317"
"","UP","10353","835","231.3","109.0","1.7","406"
"","Uttarakhand","1708","0","34.0","25.8","1.7","239"
"","HP","1341","0","23.7","18.7","-0.1","75"
"","J&K","1995","499","41.7","32.5","0.3","79"
"","Chandigarh","180","0","3.3","3.5","0.3","9"
"WR","Chhattisgarh","3062","96","66.2","22.2","0.4","171"
"","Gujarat","12891","0","281.0","59.5","-1.6","511"
"","MP","10046","0","216.6","128.5","-2.1","654"
"","Maharashtra","18445","10","396.8","104.8","0.7","362"
"","Goa","430","0","9.0","7.6","0.9","79"
"","DD","297","0","6.6","6.2","0.4","67"
"","DNH","643","0","14.8","15.2","-0.4","0"
"","Essar steel","307","0","6.2","5.8","0.4","145"
"SR","Andhra Pradesh","5539","0","116.6","16.5","-0.3","549"
"","Telangana","5944","0","129.2","79.5","1.9","298"
"","Karnataka","7206","1000","152.6","33.1","-0.7","733"
"","Kerala","3284","0","62.2","45.4","2.2","217"
"","Tamil Nadu","11149","0","216.7","96.4","5.0","471"
"","Pondy","274","0","5.3","5.5","-0.2","38"
"ER","Bihar","3304","0","61.3","60.5","-1.6","170"
"","DVC","2502","0","56.7","-10.3","-0.9","120"
"","Jharkhand","1034","0","23.3","11.8","-0.4","95"
"","Odisha","3635","0","68.4","23.1","0.5","270"
"","West Bengal","6282","0","118.4","26.6","-0.8","160"
"","Sikkim","98","0","1.0","1.0","0.0","25"
"NER","Arunachal Pradesh","111","2","1.9","1.6","0.3","46"
"","Assam","1288","20","21.2","14.4","2.0","240"
"","Manipur","150","2","2.3","2.4","-0.1","32"
"","Meghalaya","300","1","4.5","4.3","-1.1","90"
"","Mizoram","87","1","1.2","1.2","0.0","23"
"","Nagaland","109","2","1.7","1.6","0.0","60"
"","Tripura","213","2","3.0","0.8","0.3","40"
