"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38499","41881","32852","16962","2039","132233"
"Peak Shortage (MW)","3160","1075","1988","410","236","6869"
"Energy Met (MU)","860","1009","741","343","39","2992"
"Hydro Gen(MU)","179","46","107","63","16","411"
"Wind Gen(MU)","6","11","27","----------","----------","43"
