"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","2.2","12.0","36.2","50.3","43.8","5.9"
"SR GRID","0.0","2.2","12.0","36.2","50.3","43.8","5.9"
