"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","55528","46558","42954","19482","2642","167164"
"Peak Shortage (MW)","723","0","0","0","142","865"
"Energy Met (MU)","1412","1143","982","468","51","4056"
"Hydro Gen (MU)","334","9","39","81","18","481"
"Wind Gen (MU)","44","136","171","----------","----------","351"
"Solar Gen (MU)*","29.29","20.93","89.10","2.14","0.02","141"
"Energy Shortage (MU)","11.1","0.0","0.0","0.0","4.1","15.2"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","64806","51304","42970","22473","2682","178898"
"","00:05","11:53","22:26","00:50","19:16","00:00"
