"Share of RES in total generation (%)","7.44","3.76","20.89","0.25","0.09","8.12"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","25.43","7.96","32.96","4.59","16.66","17.53"
