"","NR","WR","SR","ER","NER","All India"
"Coal","403","1177","550","448","10","2588"
"Lignite","14","14","53","0","0","81"
"Hydro","197","44","47","63","4","356"
"Nuclear","28","31","37","0","0","96"
"Gas, Naptha & Diesel","23","45","16","0","30","113"
"RES (Wind, Solar, Biomass & Others)","69","69","156","2","0","297"
"Total","735","1380","860","513","44","3531"
