"Share of RES in total generation (%)","9.45","5.03","18.10","0.42","0.11","8.40"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.13","10.44","27.92","12.73","10.13","21.20"
