"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4026","0","84.0","41.7","0.7","274"
"","Haryana","5335","0","92.9","61.1","-2.0","205"
"","Rajasthan","8481","0","177.7","54.2","3.3","532"
"","Delhi","2813","0","57.5","47.4","1.0","217"
"","UP","15388","0","290.6","109.8","-3.1","623"
"","Uttarakhand","1502","0","26.5","13.4","-1.1","180"
"","HP","917","0","16.2","9.1","-0.4","67"
"","J&K","1765","441","35.9","31.9","-3.0","0"
"","Chandigarh","152","0","2.7","3.3","-0.6","7"
"WR","Chhattisgarh","2819","0","63.6","1.7","-1.5","226"
"","Gujarat","9004","0","195.0","50.9","-0.4","535"
"","MP","8666","0","187.7","122.5","-4.7","202"
"","Maharashtra","17983","0","374.5","101.2","-0.3","321"
"","Goa","420","0","8.4","7.8","0.0","0"
"","DD","135","0","2.9","2.9","-0.1","5"
"","DNH","525","0","11.1","11.1","-0.1","68"
"","Essar steel","344","0","7.3","6.6","0.7","182"
"SR","Andhra Pradesh","6963","0","168.2","21.1","1.1","412"
"","Telangana","7387","0","147.8","69.7","1.6","361"
"","Karnataka","8850","0","192.6","70.1","6.9","577"
"","Kerala","3505","0","62.8","53.6","1.5","348"
"","Tamil Nadu","11884","0","244.4","130.9","0.1","653"
"","Pondy","323","0","6.5","6.9","-0.4","24"
"ER","Bihar","3693","0","69.9","69.1","-2.9","150"
"","DVC","2637","0","61.0","-24.9","-0.4","125"
"","Jharkhand","1175","0","21.7","15.1","0.3","90"
"","Odisha","3842","0","70.9","17.8","-1.3","260"
"","West Bengal","7948","0","132.6","29.3","-2.1","230"
"","Sikkim","65","0","1.0","1.6","-0.6","15"
"NER","Arunachal Pradesh","116","5","1.9","1.8","0.1","14"
"","Assam","1489","24","24.7","17.3","2.0","167"
"","Manipur","134","5","2.0","1.8","0.1","10"
"","Meghalaya","288","16","5.1","2.3","1.1","59"
"","Mizoram","72","4","1.3","1.2","0.0","14"
"","Nagaland","99","4","1.8","1.6","0.1","30"
"","Tripura","250","1","4.4","2.2","2.1","101"
