"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","184.1","-233.0","125.5","-77.6","-0.3","-1.3"
"Actual(MU)","184.9","-234.5","116.7","-69.6","0.3","-2.2"
"O/D/U/D(MU)","0.7","-1.5","-8.8","8.0","0.6","-0.9"
