"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","239.6","-248.3","23.6","-20.0","4.9","-0.1"
"Actual(MU)","218.2","-230.0","27.5","-8.5","4.7","11.9"
"O/D/U/D(MU)","-21.5","18.3","3.9","11.5","-0.2","12.0"
