"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","309.2","-278.9","26.7","-55.2","-1.8","0.0"
"Actual(MU)","313.4","-276.4","7.5","-50.9","-2.6","-8.9"
"O/D/U/D(MU)","4.3","2.5","-19.2","4.4","-0.8","-8.9"
