"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","166.3","-218.7","76.6","-38.4","1.7","-12.5"
"Actual(MU)","161.7","-231.8","89.6","-34.2","-3.3","-18.1"
"O/D/U/D(MU)","-4.6","-13.2","13.0","4.2","-5.0","-5.6"
