"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.90","10.14","16.66","27.73","59.76","12.51"
"SR GRID","0.00","0.90","10.14","16.66","27.73","59.76","B. Frequency Profile (%)12.51"
