"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","83.3","-99.1","52.2","-46.6","8.4","-1.8"
"Actual(MU)","71.3","-95.8","50.2","-36.9","7.5","-3.7"
"O/D/U/D(MU)","-12.0","3.3","-2.0","9.7","-0.9","-1.9"
