"Share of RES in total generation (%)","6.96","4.79","20.07","0.20","0.09","8.09"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","23.47","9.41","32.11","6.61","15.91","17.67"
