"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","5422","0","111.4","20.9","-0.5","105","0.0"
"","Haryana","6535","0","123.1","68.0","2.0","254","0.4"
"","Rajasthan","10139","0","207.1","69.2","2.7","387","4.7"
"","Delhi","3857","0","65.0","47.8","-1.0","187","0.0"
"","UP","14501","220","300.1","105.1","2.2","774","0.0"
"","Uttarakhand","2117","0","38.3","29.1","-0.2","150","0.0"
"","HP","1503","0","27.2","22.1","1.0","197","0.1"
"","J&K","2114","528","44.4","41.8","-1.2","63","10.5"
"","Chandigarh","217","0","3.4","3.5","0.0","18","0.0"
"WR","Chhattisgarh","3357","0","73.5","8.4","-0.7","148","0.0"
"","Gujarat","14424","0","303.0","109.4","1.0","451","0.0"
"","MP","11737","0","220.9","122.6","-1.0","546","0.0"
"","Maharashtra","20679","0","422.3","136.4","1.2","388","0.0"
"","Goa","460","0","9.3","8.6","0.0","37","0.0"
"","DD","330","0","7.2","6.3","0.9","65","0.0"
"","DNH","764","0","17.7","16.9","0.9","77","0.0"
"","Essar steel","475","0","10.5","9.8","0.6","185","0.0"
"SR","Andhra Pradesh","8270","0","163.9","43.7","0.2","391","0.2"
"","Telangana","9008","0","177.4","77.0","0.3","337","0.2"
"","Karnataka","9763","0","205.8","90.5","-1.2","340","0.2"
"","Kerala","3501","0","66.3","52.6","1.1","200","0.1"
"","Tamil Nadu","13453","0","281.1","137.6","2.9","555","0.4"
"","Pondy","285","0","6.4","6.7","-0.4","28","0.0"
"ER","Bihar","4339","0","79.6","73.3","-0.2","500","0.0"
"","DVC","3173","0","70.4","-38.3","-2.3","350","0.0"
"","Jharkhand","1209","0","24.6","15.0","-0.1","100","0.0"
"","Odisha","4191","0","74.6","19.9","1.2","350","0.0"
"","West Bengal","6159","0","105.0","16.4","1.5","400","0.0"
"","Sikkim","85","0","1.2","1.8","-0.6","0","0.0"
"NER","Arunachal Pradesh","112","4","2.0","1.9","0.0","56","0.0"
"","Assam","1379","16","22.8","19.2","0.6","122","0.2"
"","Manipur","182","2","2.7","2.8","-0.1","14","0.0"
"","Meghalaya","317","16","6.2","3.8","-0.1","71","0.0"
"","Mizoram","91","4","1.8","1.0","0.0","5","0.0"
"","Nagaland","113","5","1.9","1.8","0.0","63","0.0"
"","Tripura","221","6","3.7","2.8","0.7","35","0.0"
