"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.06","0.84","9.69","10.59","63.76","25.65"
"SR GRID","0.00","0.06","0.84","9.69","10.59","63.76","25.65"
