"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","103.1","-110.6","50.0","-50.7","8.1","-0.1"
"Actual(MU)","96.5","-112.6","54.6","-51.0","10.6","-1.9"
"O/D/U/D(MU)","-6.6","-2.1","4.6","-0.3","2.5","-1.8"
