"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.05","8.43","8.47","62.71","28.82"
"SR GRID","0.00","0.00","0.05","8.43","8.47","62.71","28.82"
