"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","45951","48159","41198","20971","2189","158468"
"Peak Shortage (MW)","807","71","0","0","198","1076"
"Energy Met (MU)","1042","1166","937","448","35","3628"
"Hydro Gen (MU)","167","49","56","63","13","348"
"Wind Gen (MU)","23","81","47","----------","----------","151"
"Solar Gen (MU)*","15.60","22.13","55.49","0.85","0.01","94"
"Energy Shortage (MU)","11.0","0.0","0.0","0.0","2.2","13.2"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","46716","51962","43029","21750","2207","160602"
"","19:45","15:42","14:58","20:39","19:06","19:44"
