"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","199.1","-213.2","94.3","-82.3","2.7","0.5"
"Actual(MU)","187.0","-203.7","96.3","-87.4","-0.8","-8.6"
"O/D/U/D(MU)","-12.1","9.5","2.0","-5.1","-3.5","-9.2"
