"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.93","6.34","7.27","72.33","20.41"
"SR GRID","0.00","0.00","0.93","6.34","7.27","72.33","20.41"
