"","NR","WR","SR","ER","NER","All India"
"Coal","428","1058","403","425","11","2324"
"Lignite","18","17","42","0","10","87"
"Hydro","133","38","75","38","0","284"
"Nuclear","29","28","55","0","25","137"
"Gas, Naptha & Diesel","19","50","16","0","0","85"
"RES (Wind, Solar, Biomass & Others)","59","66","165","2","0","293"
"Total","687","1257","755","465","46","3210"
