"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","52429","41360","34535","17927","2453","148705"
"Peak Shortage (MW)","953","111","0","300","94","1457"
"Energy Met (MU)","1194","978","795","381","45","3393"
"Hydro Gen(MU)","314","45","28","86","23","496"
"Wind Gen(MU)","12","90","177","----------","----------","279"
"Solar Gen (MU)*","2.99","11.34","24.40","1.25","0.03","40"
"Energy Shortage (MU)","11.7","0.0","0.0","1.2","1.0","13.9"
"Maximum Demand Met during the day (MW) (from NLDC SCADA)","55201","42143","35214","18276","2573","151530"
