"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38838","32527","28899","15454","1767","117485"
"Peak Shortage (MW)","4164","459","3387","164","357","8531"
"Energy Met (MU)","941","718","694","329","35","2717"
"Hydro Gen(MU)","294","53","82","80","19","527"
"Wind Gen(MU)","11","45","78","----------","----------","134"
