"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.58","6.10","32.35","39.03","56.50","4.47"
"SR GRID","0.00","0.58","6.10","32.35","39.03","56.50","4.47"
