"","NR","WR","SR","ER","NER"
"Schedule(MU)","80.8","-61.9","37.8","-66.9","7.9"
"Actual(MU)","81.4","-75.1","37.8","-53.5","5.6"
"O/D/U/D(MU)","0.6","-13.2","0.0","13.3","-2.3"
