"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","58624","43914","39067","21921","2922","166448"
"Peak Shortage (MW)","2632","0","0","0","136","2768"
"Energy Met (MU)","1352","1003","871","466","53","3745"
"Hydro Gen (MU)","365","100","115","136","19","735"
"Wind Gen (MU)","7","60","166","----------","----------","233"
"Solar Gen (MU)*","21.18","15.5","55.18","1.86","0.04","94"
"Energy Shortage (MU)","25.1","0.0","0.7","0.0","2.6","28.4"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","60828","45184","39289","22413","2960","168010"
"","22:40","19:09","19:32","19:55","19:18","19:32"
