"Share of RES in total generation (%)","6.71","8.69","23.22","0.52","0.05","10.28"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","40.33","20.88","48.17","26.18","43.24","33.83"
