"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","218.0","-193.2","68.2","-91.4","-3.9","-2.3"
"Actual(MU)","224.6","-203.7","72.7","-90.8","-0.4","2.4"
"O/D/U/D(MU)","6.6","-10.5","4.5","0.6","3.5","4.7"
