"Share of RES in total generation (%)","6.56","7.25","16.68","0.26","0.05","8.28"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.78","12.24","27.26","14.74","28.70","20.78"
