"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4863","0","93.3","43.2","-0.8","194"
"","Haryana","6253","0","112.4","65.3","-1.3","109"
"","Rajasthan","9825","0","212.4","77.9","1.0","225"
"","Delhi","3349","0","58.9","45.3","0.2","234"
"","UP","10297","910","218.8","100.9","-2.0","434"
"","Uttarakhand","1755","75","33.1","25.4","0.6","126"
"","HP","1341","0","24.3","19.2","0.0","101"
"","J&K","1953","488","42.5","36.1","-0.5","111"
"","Chandigarh","198","0","3.5","3.5","0.3","29"
"WR","Chhattisgarh","3283","96","67.2","27.5","-0.5","489"
"","Gujarat","12200","9","262.9","54.3","-3.5","549"
"","MP","10583","0","215.7","125.9","-3.7","263"
"","Maharashtra","19138","22","402.0","102.1","-0.2","405"
"","Goa","429","0","8.6","7.9","0.0","43"
"","DD","285","0","6.3","6.2","0.1","38"
"","DNH","672","0","15.5","15.5","0.0","11"
"","Essar steel","380","0","7.7","7.2","0.6","140"
"SR","Andhra Pradesh","6148","0","128.9","20.9","1.4","411"
"","Telangana","5790","0","131.3","85.2","0.7","170"
"","Karnataka","7666","1500","171.4","39.7","4.7","528"
"","Kerala","3179","0","61.2","45.0","1.7","116"
"","Tamil Nadu","11355","0","231.7","93.0","4.8","605"
"","Pondy","295","0","5.7","5.8","-0.1","40"
"ER","Bihar","3310","150","63.2","62.4","-1.0","234"
"","DVC","2446","0","57.4","-14.0","-1.5","108"
"","Jharkhand","1134","106","23.2","10.8","0.3","79"
"","Odisha","3296","0","62.0","21.5","0.7","95"
"","West Bengal","6333","0","122.2","23.4","2.6","215"
"","Sikkim","101","0","2.0","1.3","0.8","29"
"NER","Arunachal Pradesh","99","7","1.6","1.5","0.2","57"
"","Assam","1285","30","20.3","13.9","1.3","205"
"","Manipur","147","2","2.2","2.4","-0.1","26"
"","Meghalaya","286","4","4.4","4.5","-1.2","56"
"","Mizoram","88","3","1.4","1.1","0.2","29"
"","Nagaland","114","4","1.7","1.6","0.1","44"
"","Tripura","207","0","3.3","-0.5","1.7","40"
