"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","209.5","-151.0","4.8","-57.5","0.1","5.9"
"Actual(MU)","198.0","-145.0","-2.4","-51.2","2.2","1.7"
"O/D/U/D(MU)","-11.5","6.1","-7.2","6.3","2.1","-4.2"
