"RegionRegion","States","Max. Demand Met during the day (MW)","Peak hourShortage (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9444","0","197.5","111.2","-0.9","145"
"","Haryana","7763","0","162.7","113.3","-2.1","201"
"","Rajasthan","8699","0","191.6","47.4","-0.3","274"
"","Delhi","4951","0","104.7","75.5","-0.1","199"
"","UP","12067","1895","270.2","133.1","3.3","716"
"","Uttarakhand","1643","0","34.9","17.2","-0.9","168"
"","HP","1062","0","23.3","0.0","-1.3","0"
"","J&K","1582","100","27.5","18.2","-2.6","110"
"","Chandigarh","261","0","5.2","5.4","-0.2","50"
"WR","Chhattisgarh","3007","52","68.1","16.5","0.6","225"
"","Gujarat","12312","0","280.7","23.2","-2.8","400"
"","MP","6654","7","142.4","81.4","-0.5","265"
"","Maharashtra","18391","70","406.8","119.8","9.4","1012"
"","Goa","418","0","7.9","6.8","0.7","67"
"","DD","281","0","6.0","6.2","-0.2","45"
"","DNH","642","1","10.6","14.9","-4.3","44"
"","Essar steel","420","0","9.2","10.6","-1.4","11"
"SR","Andhra Pradesh","5606","750","129.5","15.8","3.1","468"
"","Telangana","5241","400","115.4","67.1","-3.6","432"
"","Karnataka","7670","450","169.4","29.8","2.4","327"
"","Kerala","3137","150","59.0","30.3","2.4","231"
"","Tamil Nadu","12091","0","272.3","82.3","0.4","460"
"","Pondy","305","0","6.2","6.5","-0.3","31"
"ER","Bihar","2246","200","48.4","48.8","-2.7","0"
"","DVC","2431","0","57.2","-16.2","0.9","290"
"","Jharkhand","907","0","18.7","9.9","-0.8","0"
"","Odisha","3213","200","70.9","20.8","6.3","530"
"","West Bengal","6307","105","124.6","35.3","1.2","360"
"","Sikkim","75","0","1.1","1.1","-0.1","18"
"NER","Arunachal Pradesh","91","11","1.5","1.8","-0.3","11"
"","Assam","1102","211","24.4","14.7","4.4","183"
"","Manipur","117","14","1.5","2.3","-0.8","32"
"","Meghalaya","255","8","4.8","1.4","-0.3","43"
"","Mizoram","70","9","1.2","1.2","-0.3","21"
"","Nagaland","72","12","1.6","1.7","-0.3","29"
"","Tripura","226","28","3.0","1.1","-0.4","42"
