"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","5159","0","104.0","52.4","-2.2","128"
"","Haryana","6471","0","115.4","83.6","0.4","191"
"","Rajasthan","8353","0","184.0","48.9","-0.3","188"
"","Delhi","3835","0","81.3","67.3","-0.2","117"
"","UP","12984","550","279.3","102.4","0.3","371"
"","Uttarakhand","1781","0","37.1","27.5","1.7","216"
"","HP","1206","0","24.1","14.7","1.7","227"
"","J&K","2007","502","40.7","27.2","2.9","264"
"","Chandigarh","205","0","4.1","3.9","0.3","25"
"WR","Chhattisgarh","3797","0","89.5","30.5","-1.7","253"
"","Gujarat","13702","34","315.2","82.4","0.1","280"
"","MP","8270","0","182.3","106.6","-0.7","264"
"","Maharashtra","19945","0","443.4","147.5","-0.3","415"
"","Goa","438","0","9.4","8.3","0.9","65"
"","DD","278","0","6.4","6.4","-0.1","10"
"","DNH","733","0","16.6","17.2","-0.6","9"
"","Essar steel","455","0","8.5","9.5","-1.0","140"
"SR","Andhra Pradesh","7334","0","163.8","23.9","1.6","650"
"","Telangana","6745","0","152.8","91.6","0.2","302"
"","Karnataka","9309","0","209.5","64.6","0.4","1047"
"","Kerala","3579","0","72.9","53.2","1.7","249"
"","Tamil Nadu","13713","0","321.6","153.4","1.0","455"
"","Pondy","310","0","7.3","7.5","-0.2","7"
"ER","Bihar","3320","0","70.1","63.7","1.8","350"
"","DVC","3315","0","65.6","-37.2","-0.6","200"
"","Jharkhand","1048","0","22.3","15.9","1.7","220"
"","Odisha","3810","0","85.2","26.2","-1.0","250"
"","West Bengal","7387","0","155.0","47.9","-2.2","250"
"","Sikkim","70","0","1.0","1.4","-0.4","25"
"NER","Arunachal Pradesh","118","2","1.7","1.8","-0.1","45"
"","Assam","1185","94","17.7","15.1","-1.2","155"
"","Manipur","134","1","1.6","2.0","-0.4","20"
"","Meghalaya","252","0","4.4","2.4","0.4","39"
"","Mizoram","79","1","1.3","1.1","0.1","26"
"","Nagaland","98","2","1.9","1.7","0.1","23"
"","Tripura","231","12","3.7","3.3","0.3","66"
