"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.41","4.17","23.14","27.71","59.42","12.87"
"SR GRID","0.00","0.41","4.17","23.14","27.71","59.42","12.87"
