"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","1.4","0.9","1.4","85.0","13.6"
"SR GRID","0.0","0.2","12.3","21.0","12.5","84.3","3.2"
