"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35528","36633","31073","14913","1971","120118"
"Peak Shortage (MW)","2335","131","2457","0","142","5065"
"Energy Met (MU)","751","798","703","288","36","2576"
"Hydro Gen(MU)","144","94","115","73","14","440"
"Wind Gen(MU)","7","6","6","----------","----------","19"
