"Share of RES in total generation (%)","5.66","6.21","23.16","0.45","0.06","9.19"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.35","10.90","35.00","14.26","35.87","23.33"
