"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","203.4","-255.6","77.9","-22.8","-3.0","0.0"
"Actual(MU)","207.4","-242.9","88.8","-44.4","-3.7","5.2"
"O/D/U/D(MU)","4.0","12.7","10.9","-21.6","-0.7","5.3"
