"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","2.10","8.98","22.21","33.32","51.23","15.45"
"SR GRID","0.00","2.10","8.98","22.21","33.32","51.23","B. Frequency Profile (%)15.45"
