"Share of RES in total generation (%)","10.66","3.50","19.55","0.31","0.09","8.50"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.47","8.58","33.26","7.11","15.70","19.28"
