"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","39108","38163","33911","16181","2175","129538"
"Peak Shortage (MW)","1935","612","313","300","187","3347"
"Energy Met (MU)","983","891","789","338","39","3040"
"Hydro Gen(MU)","323","27","71","69","22","512"
"Wind Gen(MU)","16","50","77","----------","----------","144"
