"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.5","1.4","1.7","1.9","95.0","3.1"
"SR GRID","0.0","0.0","0.3","2.5","0.3","97.0","2.6"
