"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.0","0.3","5.1","25.1","30.6","58.8","10.7"
"SR GRID","0.0","0.3","5.1","25.1","30.6","58.8","10.7"
