"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","218.7","-223.9","49.7","-48.9","4.2","-0.1"
"Actual(MU)","232.7","-223.2","37.0","-45.5","2.8","3.8"
"O/D/U/D(MU)","14.0","0.8","-12.8","3.4","-1.4","4.0"
