"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","696","1243","648","440","6","3033"
"Hydro","220","35","45","65","16","380"
"Nuclear","31","18","46","0","0","94"
"Gas, Naptha & Diesel","34","60","19","0","23","136"
"RES (Wind, Solar, Biomass & Others)","43","82","133","1","0","259"
"Total","1023","1438","891","506","44","3902"
