"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","45002","37516","30815","16153","1945","131431"
"Peak Shortage (MW)","2765","829","2050","250","327","6221"
"Energy Met (MU)","1084","919","737","328","39","3106"
"Hydro Gen(MU)","308","17","44","71","18","459"
"Wind Gen(MU)","26","45","95","----------","----------","166"
